Order_ID,Order_Date,State,Region,Product,Category,Customer_Type,Quantity,Unit_Price,Sales,Profit,Discount_%,Payment_Mode
73685,01-03-2023,Ohio,Central,Tablet,Electronics,Corporate,6,4192,25152,2759,3.97,Net Banking
73686,07-10-2023,Georgia,South,Mobile,Electronics,Online,11,30062,330682,68786,15.81,UPI
73687,03-12-2023,California,West,Mouse,Accessories,Corporate,6,11482,68892,20014,18.57,Credit Card
73688,28-06-2023,New York,East,Monitor,Electronics,Corporate,6,53982,323892,3944,14.85,Debit Card
73689,10-04-2023,Michigan,Central,Mouse,Accessories,Retail,2,13083,26166,6037,25.55,Debit Card
73690,06-07-2023,Michigan,Central,Keyboard,Accessories,Online,11,2488,27368,7640,27.51,Debit Card
73691,08-05-2023,Virginia,East,Monitor,Electronics,Corporate,11,16665,183315,-8941,5.05,Net Banking
73692,22-11-2023,Arizona,West,Tablet,Electronics,Online,11,43794,481734,141666,4.06,Debit Card
73693,13-03-2023,Georgia,South,Headphones,Accessories,Retail,8,43605,348840,-4749,3.61,Net Banking
73694,09-10-2023,Massachusetts,East,Monitor,Electronics,Corporate,5,15916,79580,4304,24.29,Debit Card
73695,14-11-2023,Georgia,South,Mouse,Accessories,Corporate,10,42160,421600,102562,19.19,UPI
73696,16-12-2023,Missouri,Central,Monitor,Electronics,Corporate,1,25634,25634,6030,16.35,UPI
73697,25-09-2023,New York,East,Mobile,Electronics,Corporate,2,36106,72212,1531,2.52,Credit Card
73698,13-04-2023,Missouri,Central,Tablet,Electronics,Retail,10,6780,67800,4958,12.64,UPI
73699,23-05-2023,Arizona,West,Headphones,Accessories,Corporate,7,25393,177751,19008,28.35,UPI
73700,29-12-2023,Florida,South,Keyboard,Accessories,Retail,4,47834,191336,35542,2.53,Debit Card
73701,25-06-2023,Massachusetts,East,Keyboard,Accessories,Online,1,732,732,164,4.41,Credit Card
73702,11-10-2023,Wisconsin,Central,Monitor,Electronics,Corporate,4,55953,223812,30771,12.86,UPI
73703,28-07-2023,Michigan,Central,Laptop,Electronics,Retail,9,53121,478089,94929,13.17,UPI
73704,05-08-2023,Ohio,Central,Mouse,Accessories,Online,11,28812,316932,92392,18.89,UPI
73705,05-05-2023,Illinois,Central,Tablet,Electronics,Retail,4,31309,125236,15163,6.71,Debit Card
73706,27-11-2023,Texas,South,Tablet,Electronics,Corporate,6,39301,235806,57790,0.25,Net Banking
73707,24-01-2023,Florida,South,Headphones,Accessories,Corporate,8,16326,130608,36886,10,UPI
73708,16-09-2023,Pennsylvania,East,Mobile,Electronics,Retail,8,38799,310392,70415,26.75,Credit Card
73709,03-09-2023,New York,East,Headphones,Accessories,Online,7,55385,387695,57800,7.3,Credit Card
73710,07-12-2023,Texas,South,Headphones,Accessories,Corporate,8,1016,8128,1373,10.92,UPI
73711,18-05-2023,New Jersey,East,Headphones,Accessories,Corporate,7,25360,177520,12484,10.03,Credit Card
73712,15-08-2023,Tennessee,South,Headphones,Accessories,Retail,9,22021,198189,42054,11.1,Net Banking
73713,25-04-2023,Illinois,Central,Keyboard,Accessories,Retail,3,59881,179643,10330,3.53,Net Banking
73714,24-07-2023,Wisconsin,Central,Keyboard,Accessories,Retail,7,24061,168427,5007,28.12,Debit Card
73715,25-01-2023,Tennessee,South,Laptop,Electronics,Corporate,10,5172,51720,10821,21.02,Net Banking
73716,12-07-2023,Ohio,Central,Keyboard,Accessories,Corporate,11,17019,187209,53106,24.3,Debit Card
73717,22-11-2023,New Jersey,East,Mobile,Electronics,Corporate,9,53815,484335,118031,26.26,UPI
73718,04-12-2023,New York,East,Monitor,Electronics,Retail,8,17541,140328,1976,13.25,UPI
73719,15-01-2023,New York,East,Mouse,Accessories,Online,4,23960,95840,11595,15.39,Credit Card
73720,11-05-2023,Texas,South,Laptop,Electronics,Retail,5,33783,168915,32687,9.13,UPI
73721,04-04-2023,Florida,South,Keyboard,Accessories,Retail,5,45549,227745,43025,10.19,Net Banking
73722,31-10-2023,California,West,Keyboard,Accessories,Corporate,2,50980,101960,27450,1.83,Credit Card
73723,16-07-2023,Illinois,Central,Mouse,Accessories,Retail,1,34374,34374,9939,14.53,Credit Card
73724,21-03-2023,Ohio,Central,Tablet,Electronics,Corporate,5,33134,165670,42104,16.94,Debit Card
73725,29-09-2023,Florida,South,Headphones,Accessories,Corporate,7,43381,303667,45469,13.7,Net Banking
73726,28-02-2023,North Carolina,South,Mouse,Accessories,Corporate,11,50533,555863,27511,8.74,Net Banking
73727,07-11-2023,Wisconsin,Central,Mobile,Electronics,Corporate,2,42174,84348,8197,14.16,Debit Card
73728,27-10-2023,New York,East,Headphones,Accessories,Retail,10,2202,22020,-997,27.33,Debit Card
73729,05-01-2023,Ohio,Central,Tablet,Electronics,Retail,1,25392,25392,3864,8.32,UPI
73730,12-11-2023,Tennessee,South,Mouse,Accessories,Corporate,1,37945,37945,7429,26.72,Debit Card
73731,03-11-2023,Virginia,East,Laptop,Electronics,Retail,9,32656,293904,-5005,18.15,UPI
73732,18-10-2023,North Carolina,South,Tablet,Electronics,Corporate,4,10813,43252,7702,16.47,Net Banking
73733,04-08-2023,Pennsylvania,East,Mouse,Accessories,Corporate,1,2205,2205,232,28.7,Debit Card
73734,24-12-2023,North Carolina,South,Tablet,Electronics,Corporate,2,30316,60632,9406,23.85,Credit Card
73735,16-04-2023,Tennessee,South,Keyboard,Accessories,Retail,8,34942,279536,75202,21.6,UPI
73736,19-10-2023,Georgia,South,Headphones,Accessories,Retail,5,18290,91450,13790,5.86,Debit Card
73737,21-10-2023,California,West,Mobile,Electronics,Retail,2,49998,99996,21679,11.75,Net Banking
73738,15-05-2023,Illinois,Central,Laptop,Electronics,Retail,9,14320,128880,16200,2.72,UPI
73739,29-08-2023,New York,East,Mobile,Electronics,Online,3,8235,24705,3552,22.79,Credit Card
73740,17-03-2023,Pennsylvania,East,Mouse,Accessories,Retail,2,30239,60478,11379,8.6,UPI
73741,25-09-2023,Washington,West,Laptop,Electronics,Retail,6,23744,142464,18131,22.02,Credit Card
73742,03-04-2023,Massachusetts,East,Laptop,Electronics,Corporate,2,44351,88702,9139,23.93,Net Banking
73743,26-10-2023,Michigan,Central,Monitor,Electronics,Retail,5,53960,269800,53458,6.08,Credit Card
73744,26-11-2023,New York,East,Keyboard,Accessories,Corporate,11,33183,365013,1145,13.83,Debit Card
73745,30-10-2023,Missouri,Central,Laptop,Electronics,Online,1,33787,33787,3282,7.82,Net Banking
73746,21-09-2023,Missouri,Central,Headphones,Accessories,Retail,3,31132,93396,7314,2,Debit Card
73747,20-11-2023,Texas,South,Headphones,Accessories,Corporate,7,33217,232519,31205,10.59,Credit Card
73748,05-11-2023,Indiana,Central,Mouse,Accessories,Online,7,19812,138684,17954,19.17,UPI
73749,17-12-2023,North Carolina,South,Laptop,Electronics,Retail,1,22371,22371,5808,24.85,Debit Card
73750,06-06-2023,Georgia,South,Headphones,Accessories,Retail,3,30138,90414,12525,14.51,Credit Card
73751,12-07-2023,Texas,South,Mouse,Accessories,Retail,11,8611,94721,3748,6.44,Net Banking
73752,17-12-2023,Maryland,East,Mobile,Electronics,Retail,6,24381,146286,-2797,13.91,Debit Card
73753,01-11-2023,Pennsylvania,East,Tablet,Electronics,Online,9,51559,464031,100641,26.66,Net Banking
73754,27-01-2023,Indiana,Central,Mobile,Electronics,Corporate,10,44071,440710,114632,10.18,UPI
73755,26-08-2023,New Jersey,East,Mobile,Electronics,Retail,9,20685,186165,18096,13.91,UPI
73756,10-04-2023,California,West,Laptop,Electronics,Retail,2,12371,24742,1756,6.6,Net Banking
73757,21-12-2023,California,West,Tablet,Electronics,Corporate,5,50954,254770,1137,28.11,Debit Card
73758,05-08-2023,North Carolina,South,Keyboard,Accessories,Retail,2,21134,42268,-95,20.09,Credit Card
73759,25-08-2023,California,West,Monitor,Electronics,Retail,6,2627,15762,-554,21.2,UPI
73760,31-03-2023,New York,East,Monitor,Electronics,Retail,6,29687,178122,31642,3.62,UPI
73761,16-08-2023,Texas,South,Tablet,Electronics,Online,3,32482,97446,4708,14.28,Credit Card
73762,12-08-2023,Washington,West,Mobile,Electronics,Corporate,1,51089,51089,4898,2.96,UPI
73763,26-12-2023,Georgia,South,Tablet,Electronics,Retail,3,1912,5736,-158,13.27,UPI
73764,11-11-2023,Maryland,East,Headphones,Accessories,Online,9,52581,473229,56938,9.7,Net Banking
73765,02-07-2023,Pennsylvania,East,Keyboard,Accessories,Corporate,2,37659,75318,15673,17.66,Net Banking
73766,22-07-2023,Missouri,Central,Tablet,Electronics,Retail,11,22871,251581,-9759,15.28,Net Banking
73767,22-02-2023,Missouri,Central,Tablet,Electronics,Corporate,6,47171,283026,80379,14.67,UPI
73768,13-05-2023,Michigan,Central,Monitor,Electronics,Online,11,11420,125620,14918,19.42,Debit Card
73769,18-12-2023,North Carolina,South,Mobile,Electronics,Online,10,10018,100180,6837,14.64,Credit Card
73770,03-10-2023,Tennessee,South,Keyboard,Accessories,Retail,9,56292,506628,4249,11.16,Net Banking
73771,12-04-2023,Tennessee,South,Laptop,Electronics,Corporate,1,23243,23243,6317,24.4,UPI
73772,05-02-2023,Texas,South,Tablet,Electronics,Retail,10,56320,563200,38266,8.05,Credit Card
73773,05-11-2023,New York,East,Mobile,Electronics,Corporate,11,43337,476707,74349,18.79,Debit Card
73774,08-06-2023,Massachusetts,East,Keyboard,Accessories,Retail,1,35672,35672,6659,26.4,Net Banking
73775,26-03-2023,Michigan,Central,Monitor,Electronics,Corporate,8,56125,449000,64300,2.56,Debit Card
73776,19-10-2023,Indiana,Central,Mouse,Accessories,Corporate,5,55969,279845,73283,29.1,UPI
73777,16-01-2023,North Carolina,South,Tablet,Electronics,Online,11,36666,403326,25744,2.95,Credit Card
73778,16-10-2023,Massachusetts,East,Tablet,Electronics,Online,2,7699,15398,-520,21.72,Credit Card
73779,18-07-2023,Maryland,East,Headphones,Accessories,Corporate,2,22860,45720,9486,29.04,UPI
73780,20-12-2023,New Jersey,East,Laptop,Electronics,Retail,1,48460,48460,7517,26.39,Credit Card
73781,10-11-2023,Missouri,Central,Mobile,Electronics,Retail,10,15471,154710,37024,16.58,Debit Card
73782,04-04-2023,Virginia,East,Keyboard,Accessories,Retail,9,54199,487791,76932,4.4,UPI
73783,23-04-2023,Indiana,Central,Tablet,Electronics,Online,4,22821,91284,23145,7.43,Net Banking
73784,03-02-2023,Illinois,Central,Headphones,Accessories,Online,1,58152,58152,5377,14.25,Net Banking
73785,06-07-2023,Ohio,Central,Headphones,Accessories,Retail,10,54717,547170,21,22.76,Net Banking
73786,23-08-2023,Florida,South,Laptop,Electronics,Corporate,3,34187,102561,-2969,28.78,Debit Card
73787,06-08-2023,Tennessee,South,Mouse,Accessories,Corporate,11,24989,274879,-8000,5.33,Credit Card
73788,22-06-2023,New York,East,Tablet,Electronics,Corporate,2,8174,16348,4547,23.7,Net Banking
73789,20-12-2023,New York,East,Mobile,Electronics,Online,6,28278,169668,-2720,27.99,UPI
73790,22-07-2023,Texas,South,Tablet,Electronics,Retail,2,28924,57848,1580,0.14,Credit Card
73791,13-05-2023,Indiana,Central,Mouse,Accessories,Online,3,37924,113772,18157,6.97,Net Banking
73792,07-05-2023,Maryland,East,Mobile,Electronics,Retail,3,23083,69249,19472,17.09,Debit Card
73793,10-04-2023,Georgia,South,Headphones,Accessories,Corporate,5,21066,105330,22454,7.66,Net Banking
73794,22-04-2023,Illinois,Central,Mobile,Electronics,Online,9,40290,362610,21204,1.07,UPI
73795,08-01-2023,Washington,West,Mobile,Electronics,Retail,8,36925,295400,51784,8.64,Net Banking
73796,20-06-2023,Washington,West,Keyboard,Accessories,Retail,11,13656,150216,9017,8.53,Net Banking
73797,02-01-2023,Missouri,Central,Laptop,Electronics,Corporate,5,53331,266655,68116,21.79,Credit Card
73798,20-11-2023,Ohio,Central,Headphones,Accessories,Online,10,6415,64150,15471,5.64,UPI
73799,16-07-2023,New Jersey,East,Mouse,Accessories,Corporate,10,1413,14130,3673,21.11,Net Banking
73800,07-04-2023,Michigan,Central,Mobile,Electronics,Corporate,3,33404,100212,22407,2.4,Debit Card
73801,01-07-2023,Pennsylvania,East,Headphones,Accessories,Corporate,5,22687,113435,14929,3.11,Credit Card
73802,04-07-2023,Virginia,East,Headphones,Accessories,Corporate,2,42813,85626,5838,24.12,Credit Card
73803,05-10-2023,New York,East,Keyboard,Accessories,Retail,5,39707,198535,-5298,17.06,Debit Card
73804,02-05-2023,New York,East,Headphones,Accessories,Corporate,4,43495,173980,19249,29.51,Debit Card
73805,04-05-2023,Wisconsin,Central,Mobile,Electronics,Online,1,2750,2750,114,17.13,Net Banking
73806,10-12-2023,Michigan,Central,Keyboard,Accessories,Online,11,47072,517792,52567,22.89,Net Banking
73807,15-05-2023,Georgia,South,Tablet,Electronics,Retail,10,12104,121040,6704,16.07,UPI
73808,06-03-2023,Michigan,Central,Monitor,Electronics,Online,5,58093,290465,63276,8.21,Credit Card
73809,26-03-2023,Michigan,Central,Laptop,Electronics,Corporate,1,28594,28594,170,5.42,Net Banking
73810,14-11-2023,Georgia,South,Keyboard,Accessories,Corporate,2,46095,92190,17935,17.06,Debit Card
73811,10-04-2023,Virginia,East,Headphones,Accessories,Retail,5,10550,52750,12550,1.13,UPI
73812,01-04-2023,New York,East,Headphones,Accessories,Online,6,10063,60378,17183,20.51,Debit Card
73813,18-09-2023,Tennessee,South,Tablet,Electronics,Retail,5,34095,170475,29676,13.39,UPI
73814,06-09-2023,Wisconsin,Central,Tablet,Electronics,Corporate,10,492,4920,-39,5.58,Debit Card
73815,16-12-2023,Virginia,East,Tablet,Electronics,Retail,8,52744,421952,-11089,21.72,Credit Card
73816,22-10-2023,New York,East,Headphones,Accessories,Corporate,1,56475,56475,16793,15.27,Credit Card
73817,17-04-2023,Pennsylvania,East,Headphones,Accessories,Corporate,9,1946,17514,566,19.08,Credit Card
73818,22-02-2023,Virginia,East,Mobile,Electronics,Corporate,10,49194,491940,-9153,25.27,Credit Card
73819,20-11-2023,Ohio,Central,Mobile,Electronics,Retail,5,40788,203940,32908,9.8,Debit Card
73820,08-05-2023,Michigan,Central,Mouse,Accessories,Corporate,5,59568,297840,32643,13.61,Net Banking
73821,20-09-2023,Indiana,Central,Mobile,Electronics,Retail,10,7905,79050,11887,13.22,UPI
73822,14-07-2023,North Carolina,South,Laptop,Electronics,Online,10,33413,334130,6037,12.62,Net Banking
73823,10-04-2023,New York,East,Tablet,Electronics,Online,8,45679,365432,91864,7.92,Net Banking
73824,27-09-2023,Florida,South,Tablet,Electronics,Retail,5,5697,28485,7408,10.71,Debit Card
73825,09-02-2023,Indiana,Central,Keyboard,Accessories,Corporate,3,44156,132468,19668,2.78,UPI
73826,20-08-2023,Tennessee,South,Laptop,Electronics,Retail,1,31696,31696,9354,12.79,Credit Card
73827,30-05-2023,Pennsylvania,East,Laptop,Electronics,Corporate,5,9736,48680,12694,10.72,Credit Card
73828,04-02-2023,North Carolina,South,Laptop,Electronics,Retail,7,12838,89866,20594,10.03,UPI
73829,25-04-2023,Washington,West,Mobile,Electronics,Corporate,10,48329,483290,53195,27.34,Debit Card
73830,12-11-2023,Texas,South,Headphones,Accessories,Retail,4,16136,64544,12912,11.75,Debit Card
73831,24-01-2023,Massachusetts,East,Mouse,Accessories,Retail,5,38597,192985,3866,29.53,Debit Card
73832,26-01-2023,Missouri,Central,Keyboard,Accessories,Corporate,5,46367,231835,55029,6.55,Credit Card
73833,19-11-2023,Michigan,Central,Headphones,Accessories,Retail,8,25985,207880,-299,27.45,Credit Card
73834,14-01-2023,Arizona,West,Mobile,Electronics,Corporate,2,39737,79474,19080,23.54,Net Banking
73835,26-09-2023,Maryland,East,Monitor,Electronics,Corporate,1,32908,32908,2532,29.14,UPI
73836,14-05-2023,Arizona,West,Mobile,Electronics,Retail,2,21198,42396,6636,10.74,UPI
73837,19-11-2023,Arizona,West,Monitor,Electronics,Retail,6,45921,275526,28404,2.27,Debit Card
73838,28-01-2023,Indiana,Central,Keyboard,Accessories,Online,7,6212,43484,9714,5.92,Credit Card
73839,02-04-2023,Missouri,Central,Mouse,Accessories,Online,10,48631,486310,66900,26.76,UPI
73840,06-12-2023,Wisconsin,Central,Keyboard,Accessories,Retail,2,51352,102704,11340,12.77,UPI
73841,04-11-2023,Indiana,Central,Monitor,Electronics,Corporate,7,43552,304864,28812,2.99,Net Banking
73842,26-09-2023,Pennsylvania,East,Tablet,Electronics,Corporate,3,20090,60270,13526,28.64,Net Banking
73843,11-11-2023,Illinois,Central,Mobile,Electronics,Corporate,10,38941,389410,75938,4.2,Net Banking
73844,17-11-2023,Florida,South,Mouse,Accessories,Corporate,7,53362,373534,1793,21.69,Credit Card
73845,11-07-2023,New Jersey,East,Mobile,Electronics,Retail,1,48899,48899,10424,11.31,UPI
73846,21-08-2023,Pennsylvania,East,Headphones,Accessories,Retail,5,27718,138590,-1279,18.22,Debit Card
73847,21-01-2023,New York,East,Mobile,Electronics,Corporate,5,36130,180650,44261,0.81,Net Banking
73848,07-12-2023,New York,East,Keyboard,Accessories,Retail,4,37550,150200,17907,16.45,Net Banking
73849,23-03-2023,Florida,South,Headphones,Accessories,Corporate,9,49526,445734,118888,5.47,Debit Card
73850,17-10-2023,Missouri,Central,Headphones,Accessories,Corporate,2,15862,31724,8727,8.22,Debit Card
73851,17-05-2023,California,West,Keyboard,Accessories,Corporate,7,26134,182938,22725,0.12,Credit Card
73852,16-12-2023,Ohio,Central,Mouse,Accessories,Corporate,2,8538,17076,2881,3.02,Net Banking
73853,24-06-2023,Arizona,West,Laptop,Electronics,Corporate,5,41359,206795,43438,4.06,Credit Card
73854,22-03-2023,Pennsylvania,East,Headphones,Accessories,Retail,9,28928,260352,21700,9.07,Credit Card
73855,30-06-2023,Missouri,Central,Headphones,Accessories,Retail,4,49289,197156,15940,4.74,Debit Card
73856,04-04-2023,Washington,West,Tablet,Electronics,Corporate,9,33447,301023,45198,10.28,UPI
73857,20-04-2023,Wisconsin,Central,Laptop,Electronics,Online,1,37419,37419,11186,25.16,Debit Card
73858,17-05-2023,Washington,West,Laptop,Electronics,Corporate,10,10351,103510,18147,18.95,Debit Card
73859,12-02-2023,Georgia,South,Mobile,Electronics,Retail,5,37617,188085,-6803,7.25,Net Banking
73860,27-06-2023,Maryland,East,Laptop,Electronics,Retail,11,29729,327019,55215,28.42,UPI
73861,17-11-2023,North Carolina,South,Keyboard,Accessories,Online,3,34526,103578,-2100,8.63,UPI
73862,16-07-2023,New York,East,Headphones,Accessories,Online,2,13769,27538,5276,26.83,Credit Card
73863,20-07-2023,Illinois,Central,Tablet,Electronics,Retail,8,41056,328448,21870,5.26,Debit Card
73864,12-12-2023,Virginia,East,Tablet,Electronics,Corporate,1,27355,27355,-1178,25.21,UPI
73865,15-01-2023,New Jersey,East,Keyboard,Accessories,Corporate,1,36274,36274,1329,9.79,Credit Card
73866,03-04-2023,Tennessee,South,Tablet,Electronics,Online,8,34334,274672,-9798,27.72,UPI
73867,29-12-2023,Massachusetts,East,Keyboard,Accessories,Retail,5,45844,229220,41043,18.19,UPI
73868,29-01-2023,Washington,West,Headphones,Accessories,Online,6,50483,302898,87723,7.24,Net Banking
73869,24-03-2023,Arizona,West,Tablet,Electronics,Retail,2,34925,69850,3385,28.41,Net Banking
73870,03-05-2023,Illinois,Central,Tablet,Electronics,Retail,6,11659,69954,18497,6.17,Credit Card
73871,29-08-2023,Wisconsin,Central,Mouse,Accessories,Retail,2,56273,112546,8007,16.31,Net Banking
73872,17-10-2023,Illinois,Central,Mobile,Electronics,Corporate,3,14259,42777,5329,25.26,Debit Card
73873,27-06-2023,Georgia,South,Mobile,Electronics,Corporate,9,15615,140535,-5293,28.45,UPI
73874,26-11-2023,Indiana,Central,Keyboard,Accessories,Online,6,55876,335256,39546,27.67,Debit Card
73875,08-11-2023,Virginia,East,Keyboard,Accessories,Online,1,25301,25301,670,6.09,Net Banking
73876,02-04-2023,North Carolina,South,Headphones,Accessories,Retail,2,58502,117004,26965,20.37,Net Banking
73877,21-11-2023,Illinois,Central,Monitor,Electronics,Retail,2,35438,70876,2591,4.55,UPI
73878,08-09-2023,Indiana,Central,Mouse,Accessories,Retail,6,32775,196650,41155,1.97,Debit Card
73879,03-09-2023,North Carolina,South,Laptop,Electronics,Online,3,13716,41148,1096,15.19,UPI
73880,06-04-2023,Indiana,Central,Tablet,Electronics,Corporate,11,27706,304766,65079,3.86,Debit Card
73881,20-12-2023,California,West,Mobile,Electronics,Corporate,4,38706,154824,-7093,20.59,Net Banking
